"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"male","group D","associate's degree","free/reduced","none","77","69","72"
"male","group C","master's degree","standard","none","75","72","73"
"male","group D","some college","free/reduced","completed","65","66","72"
"female","group D","high school","standard","none","64","70","75"
"male","group E","some college","free/reduced","completed","68","66","66"
"male","group A","master's degree","standard","none","61","56","57"
"female","group D","some college","standard","none","87","98","93"
"female","group C","high school","standard","none","68","82","78"
"female","group E","some college","standard","completed","100","100","100"
"female","group D","some high school","free/reduced","none","54","71","69"
"male","group C","some high school","standard","completed","81","82","80"
"male","group D","associate's degree","free/reduced","completed","59","54","56"
"male","group C","some high school","free/reduced","none","26","34","28"
"male","group C","some college","standard","none","60","60","57"
"female","group C","some college","standard","completed","47","58","62"
"male","group A","associate's degree","free/reduced","none","66","62","58"
"male","group E","high school","standard","none","76","67","63"
"male","group E","some high school","standard","completed","62","62","55"
"female","group B","master's degree","standard","none","52","67","68"
"female","group B","bachelor's degree","standard","none","60","68","60"
"female","group C","high school","free/reduced","none","54","64","64"
"male","group B","high school","standard","none","70","62","57"
"male","group B","some college","standard","none","77","66","58"
"male","group D","some college","free/reduced","none","71","69","64"
"female","group B","master's degree","standard","none","70","79","78"
"female","group B","associate's degree","standard","none","69","67","70"
"female","group A","bachelor's degree","standard","none","80","91","84"
"male","group C","some college","free/reduced","none","66","64","54"
"male","group C","high school","free/reduced","completed","78","73","74"
"male","group B","high school","standard","none","54","48","46"
"female","group E","associate's degree","standard","completed","73","67","70"
"male","group C","bachelor's degree","free/reduced","none","63","64","64"
"male","group C","bachelor's degree","free/reduced","completed","84","77","77"
"female","group C","some college","standard","completed","69","81","78"
"male","group C","high school","free/reduced","completed","52","63","61"
"female","group C","bachelor's degree","standard","completed","77","91","96"
"male","group D","some college","free/reduced","none","36","35","33"
"female","group D","high school","free/reduced","none","43","56","56"
"female","group C","associate's degree","standard","completed","80","92","98"
"male","group C","bachelor's degree","free/reduced","none","70","59","57"
"female","group D","some college","standard","completed","71","81","84"
"male","group C","some high school","standard","completed","44","38","37"
"female","group D","associate's degree","free/reduced","none","64","73","75"
"female","group D","high school","standard","none","50","67","63"
"male","group D","high school","free/reduced","none","43","45","40"
"male","group C","some college","standard","completed","74","72","75"
"male","group D","high school","free/reduced","none","81","82","79"
"female","group B","master's degree","standard","completed","74","87","84"
"male","group C","bachelor's degree","standard","none","65","60","60"
"male","group C","some high school","free/reduced","completed","61","60","62"
"female","group E","associate's degree","free/reduced","none","84","100","97"
"female","group B","some college","standard","none","67","72","74"
"female","group A","associate's degree","free/reduced","none","41","56","58"
"male","group D","high school","standard","completed","89","87","89"
"male","group C","associate's degree","standard","completed","69","71","70"
"male","group C","bachelor's degree","standard","none","51","56","56"
"male","group C","some high school","standard","none","60","51","45"
"female","group B","some high school","standard","none","79","88","91"
"male","group C","associate's degree","standard","none","57","52","50"
"female","group D","some college","standard","none","67","67","73"
"female","group B","high school","standard","none","71","79","71"
"male","group C","some high school","free/reduced","none","60","56","43"
"male","group D","associate's degree","standard","none","79","63","60"
"female","group C","some high school","standard","none","51","53","55"
"male","group D","master's degree","free/reduced","none","65","63","63"
"male","group E","some high school","standard","none","87","73","77"
"female","group D","high school","free/reduced","completed","50","68","70"
"male","group D","some high school","standard","none","63","64","55"
"female","group E","associate's degree","standard","completed","90","90","92"
"female","group A","some college","standard","completed","73","84","85"
"male","group D","high school","standard","none","67","65","72"
"female","group C","high school","free/reduced","completed","40","62","53"
"female","group C","some college","standard","completed","82","94","93"
"male","group B","associate's degree","free/reduced","completed","71","89","79"
"female","group E","some high school","free/reduced","completed","76","80","82"
"female","group C","some college","standard","none","76","89","83"
"female","group B","some high school","standard","none","78","83","86"
"male","group C","associate's degree","standard","completed","80","73","74"
"female","group E","associate's degree","standard","none","87","88","89"
"male","group C","some college","free/reduced","completed","62","63","58"
"female","group E","master's degree","standard","completed","93","98","98"
"female","group D","high school","free/reduced","none","37","56","56"
"male","group A","associate's degree","standard","completed","94","99","90"
"male","group B","some college","standard","none","65","67","61"
"male","group B","high school","standard","none","69","64","58"
"female","group D","associate's degree","standard","none","70","74","71"
"female","group C","some high school","standard","completed","91","97","100"
"female","group C","some college","standard","none","50","64","59"
"female","group D","associate's degree","standard","completed","82","100","100"
"male","group E","high school","free/reduced","none","73","66","63"
"female","group D","some high school","standard","none","80","88","91"
"male","group E","some college","standard","completed","98","83","84"
"female","group B","some high school","standard","completed","56","67","69"
"male","group C","some college","standard","completed","69","75","79"
"female","group B","some high school","standard","completed","35","51","50"
"male","group C","bachelor's degree","free/reduced","completed","50","61","57"
"female","group C","some college","free/reduced","none","24","28","26"
"female","group E","bachelor's degree","standard","completed","72","87","85"
"male","group D","master's degree","standard","none","84","78","79"
"male","group D","bachelor's degree","standard","completed","81","76","87"
"male","group D","high school","standard","none","78","72","71"
"female","group A","some high school","standard","none","80","91","89"
"male","group B","some high school","standard","none","73","72","69"
"male","group B","some high school","free/reduced","completed","79","76","76"
"female","group C","some high school","standard","none","42","48","49"
"female","group B","high school","standard","none","67","79","75"
"male","group C","high school","free/reduced","none","44","56","52"
"female","group D","high school","standard","none","61","69","65"
"female","group D","some high school","standard","none","55","68","68"
"male","group C","some high school","free/reduced","none","59","61","52"
"female","group C","some high school","standard","none","58","70","66"
"female","group D","some high school","standard","none","75","78","84"
"male","group B","some college","standard","completed","67","55","55"
"male","group C","associate's degree","free/reduced","none","69","65","62"
"male","group D","some college","free/reduced","none","87","83","79"
"male","group D","high school","standard","none","69","66","63"
"male","group E","bachelor's degree","free/reduced","none","77","62","71"
"female","group A","bachelor's degree","standard","none","97","92","100"
"female","group C","some high school","free/reduced","none","37","39","40"
"male","group E","some high school","free/reduced","none","71","64","60"
"male","group D","associate's degree","standard","completed","63","60","63"
"female","group C","associate's degree","standard","none","87","95","92"
"female","group D","associate's degree","free/reduced","none","58","68","64"
"male","group E","some high school","standard","completed","89","74","78"
"female","group D","some college","standard","none","47","46","58"
"male","group D","associate's degree","free/reduced","none","75","68","74"
"female","group D","high school","standard","none","62","76","69"
"female","group C","some high school","standard","completed","74","91","91"
"male","group E","bachelor's degree","standard","completed","92","75","79"
"male","group D","associate's degree","free/reduced","none","55","57","42"
"male","group D","bachelor's degree","standard","none","100","95","93"
"female","group C","associate's degree","standard","none","88","85","87"
"male","group D","some college","standard","none","95","84","84"
"male","group D","high school","free/reduced","none","59","54","51"
"male","group C","high school","free/reduced","none","35","47","35"
"female","group E","associate's degree","standard","none","82","94","84"
"male","group D","some college","standard","none","68","68","60"
"male","group B","some college","standard","completed","63","64","60"
"male","group E","some college","standard","completed","94","86","86"
"male","group B","bachelor's degree","standard","completed","79","80","75"
"male","group B","high school","standard","completed","72","63","67"
"male","group B","associate's degree","standard","none","78","74","66"
"female","group D","associate's degree","standard","none","87","86","87"
"female","group C","high school","free/reduced","none","53","63","62"
"female","group C","associate's degree","free/reduced","none","62","79","80"
"female","group A","some college","standard","none","82","88","86"
"male","group E","some college","standard","none","95","87","79"
"male","group D","bachelor's degree","free/reduced","completed","57","61","62"
"male","group B","some high school","free/reduced","none","39","31","30"
"male","group E","some high school","standard","none","87","78","72"
"female","group C","bachelor's degree","standard","none","65","71","80"
"male","group A","associate's degree","standard","completed","67","75","66"
"male","group D","some high school","free/reduced","completed","41","49","47"
"male","group B","high school","standard","none","84","74","74"
"male","group C","master's degree","standard","none","80","85","80"
"male","group C","bachelor's degree","standard","completed","90","83","89"
"male","group B","some high school","free/reduced","none","27","25","20"
"male","group B","associate's degree","standard","completed","95","100","91"
"female","group C","high school","free/reduced","completed","68","84","80"
"female","group E","master's degree","standard","none","65","64","64"
"male","group C","some college","standard","completed","94","84","84"
"male","group D","associate's degree","free/reduced","none","64","64","54"
"female","group A","associate's degree","standard","none","76","79","75"
"male","group C","master's degree","standard","none","75","78","77"
"female","group A","high school","standard","completed","56","70","71"
"male","group D","bachelor's degree","free/reduced","completed","68","68","67"
"male","group D","associate's degree","standard","completed","74","71","78"
"female","group B","master's degree","free/reduced","none","55","73","68"
"male","group D","some college","standard","none","76","73","70"
"female","group E","bachelor's degree","standard","completed","100","100","100"
"male","group D","some college","free/reduced","completed","45","49","46"
"male","group E","bachelor's degree","standard","none","98","90","94"
"male","group D","some high school","free/reduced","completed","52","45","46"
"female","group B","bachelor's degree","free/reduced","completed","58","65","69"
"male","group C","associate's degree","standard","none","46","43","36"
"male","group C","associate's degree","standard","none","93","97","83"
"male","group A","some high school","free/reduced","completed","70","76","74"
"male","group C","some college","standard","none","80","76","75"
"male","group A","some high school","standard","none","61","57","52"
"female","group D","bachelor's degree","standard","completed","81","89","94"
"male","group C","associate's degree","free/reduced","completed","41","43","34"
"male","group D","associate's degree","standard","none","61","54","53"
"female","group C","high school","free/reduced","none","30","53","52"
"male","group C","some high school","standard","none","73","61","60"
"male","group C","some college","standard","none","46","53","45"
"female","group D","some high school","standard","completed","67","89","89"
"female","group B","high school","standard","completed","61","76","76"
"male","group D","some college","standard","completed","79","80","76"
"female","group C","bachelor's degree","free/reduced","none","36","50","52"
"male","group C","some college","free/reduced","none","59","50","49"
"male","group C","some college","free/reduced","none","78","76","76"
"female","group C","bachelor's degree","standard","completed","61","63","68"
"female","group C","high school","standard","none","77","81","78"
"male","group D","some college","standard","none","97","86","84"
"male","group B","some college","free/reduced","none","60","72","67"
"female","group E","high school","standard","none","81","72","70"
"male","group E","high school","standard","none","67","63","61"
"female","group D","associate's degree","standard","completed","69","76","84"
"male","group D","some high school","standard","none","70","76","73"
"male","group D","some college","standard","completed","68","67","68"
"male","group B","bachelor's degree","standard","none","78","71","70"
"male","group C","some college","standard","none","76","68","65"
"female","group B","some high school","standard","completed","76","84","89"
"male","group E","some high school","free/reduced","none","82","72","66"
"female","group E","associate's degree","free/reduced","none","71","73","72"
"female","group C","high school","standard","completed","67","75","72"
"female","group D","some high school","standard","completed","73","78","76"
"female","group D","master's degree","standard","completed","70","79","88"
"female","group A","associate's degree","standard","none","82","98","95"
"female","group D","some high school","standard","none","48","60","61"
"male","group A","bachelor's degree","standard","none","80","66","66"
"female","group E","some high school","standard","completed","63","65","70"
"female","group B","bachelor's degree","free/reduced","completed","51","64","74"
"female","group B","some high school","standard","none","53","69","66"
"female","group B","bachelor's degree","free/reduced","none","25","40","38"
"female","group B","high school","standard","completed","84","95","93"
"male","group C","high school","standard","none","73","62","55"
"female","group C","bachelor's degree","standard","none","53","72","70"
"female","group E","associate's degree","free/reduced","completed","81","85","91"
"female","group B","bachelor's degree","standard","none","76","85","88"
"female","group B","some college","free/reduced","none","48","65","62"
"male","group A","bachelor's degree","standard","none","79","78","79"
"female","group E","associate's degree","free/reduced","none","55","59","60"
"male","group C","some college","free/reduced","none","63","59","50"
"female","group C","bachelor's degree","standard","completed","53","69","77"
"male","group C","high school","free/reduced","none","44","48","45"
"female","group C","high school","standard","none","49","59","61"
"male","group D","associate's degree","standard","completed","56","52","60"
"female","group E","some high school","standard","none","72","75","71"
"male","group E","bachelor's degree","standard","none","82","77","71"
"female","group C","high school","free/reduced","none","53","68","70"
"female","group B","bachelor's degree","free/reduced","completed","68","83","76"
"male","group B","some college","standard","none","63","62","56"
"female","group D","some high school","free/reduced","completed","51","62","62"
"female","group B","bachelor's degree","standard","none","79","88","93"
"male","group C","high school","free/reduced","none","51","44","41"
"male","group A","high school","standard","none","48","39","37"
"male","group B","high school","free/reduced","none","50","45","40"
"male","group D","high school","free/reduced","none","74","72","74"
"female","group A","high school","standard","completed","55","63","66"
"female","group D","high school","free/reduced","completed","67","89","91"
"female","group B","some high school","free/reduced","none","40","53","48"
"female","group C","master's degree","free/reduced","none","58","66","68"
"female","group B","high school","standard","completed","41","59","57"
"female","group B","bachelor's degree","free/reduced","none","46","59","58"
"female","group D","associate's degree","free/reduced","none","45","46","51"
"female","group A","associate's degree","free/reduced","none","49","65","62"
"female","group E","some high school","standard","none","82","87","83"
"male","group B","some high school","free/reduced","none","40","41","33"
"female","group C","bachelor's degree","standard","completed","70","78","80"
"female","group C","some college","standard","completed","82","82","89"
"female","group E","some college","free/reduced","completed","47","52","54"
"female","group C","some high school","standard","none","71","84","82"
"male","group C","bachelor's degree","free/reduced","none","85","79","74"
"male","group A","some college","standard","none","72","72","65"
"male","group D","associate's degree","free/reduced","none","88","81","71"
"male","group A","high school","free/reduced","completed","67","73","71"
"male","group A","some college","free/reduced","completed","46","47","50"
"female","group B","high school","standard","none","54","68","62"
"male","group E","some high school","standard","none","83","79","60"
"male","group D","bachelor's degree","free/reduced","none","61","54","57"
"male","group D","some college","standard","none","83","76","76"
"female","group B","some college","standard","none","47","66","59"
"male","group D","associate's degree","standard","completed","68","73","71"
"male","group C","some college","standard","completed","73","83","73"
"male","group D","some college","standard","none","74","71","69"
"male","group E","associate's degree","standard","none","74","63","56"
"male","group D","bachelor's degree","free/reduced","completed","69","64","69"
"female","group D","associate's degree","standard","none","66","73","73"
"female","group D","some college","standard","completed","80","100","100"
"female","group C","some high school","free/reduced","none","39","57","49"
"female","group E","associate's degree","free/reduced","none","62","70","67"
"female","group C","high school","free/reduced","none","48","46","43"
"female","group C","associate's degree","free/reduced","none","42","53","48"
"female","group D","some college","standard","none","69","78","80"
"female","group A","some college","free/reduced","none","54","67","64"
"female","group C","some college","free/reduced","completed","60","66","75"
"female","group D","high school","standard","completed","69","72","73"
"female","group C","some high school","free/reduced","completed","54","69","67"
"male","group C","associate's degree","standard","none","77","76","70"
"male","group E","bachelor's degree","free/reduced","none","90","80","78"
"female","group B","bachelor's degree","standard","none","58","60","66"
"female","group E","associate's degree","standard","completed","97","100","100"
"male","group C","some college","free/reduced","none","55","58","56"
"male","group C","some high school","standard","none","71","70","66"
"male","group A","associate's degree","free/reduced","none","80","82","76"
"male","group B","some college","standard","completed","100","99","90"
"female","group E","some college","standard","none","67","73","75"
"female","group E","associate's degree","free/reduced","completed","77","78","74"
"female","group C","some college","standard","none","62","64","60"
"female","group C","high school","standard","none","44","50","49"
"female","group A","some high school","standard","completed","49","43","45"
"male","group A","high school","standard","none","78","61","63"
"male","group E","some high school","free/reduced","completed","54","48","47"
"male","group A","associate's degree","standard","completed","92","85","88"
"female","group D","bachelor's degree","free/reduced","none","35","51","52"
"male","group B","some high school","standard","none","75","62","59"
"female","group C","bachelor's degree","free/reduced","completed","36","59","59"
"female","group C","some college","free/reduced","none","57","66","63"
"female","group E","associate's degree","free/reduced","none","67","79","68"
"female","group B","some high school","standard","none","56","59","60"
"female","group E","associate's degree","standard","none","94","100","94"
"male","group D","some college","standard","completed","75","66","75"
"male","group B","some high school","free/reduced","completed","56","64","57"
"male","group C","bachelor's degree","standard","completed","100","100","96"
"male","group B","high school","free/reduced","none","63","61","51"
"female","group E","high school","standard","none","63","72","77"
"female","group D","some high school","standard","none","72","71","72"
"female","group E","some college","free/reduced","completed","69","70","70"
"female","group D","associate's degree","standard","completed","66","80","81"
"male","group C","some high school","free/reduced","completed","48","56","56"
"female","group B","some high school","free/reduced","none","41","61","54"
"male","group C","bachelor's degree","free/reduced","none","65","71","68"
"male","group D","bachelor's degree","standard","completed","82","91","88"
"male","group D","associate's degree","free/reduced","none","47","39","41"
"female","group D","associate's degree","free/reduced","completed","69","77","80"
"female","group C","associate's degree","standard","none","48","68","61"
"female","group C","bachelor's degree","free/reduced","completed","35","63","62"
"female","group C","some college","free/reduced","none","41","55","53"
"female","group C","master's degree","free/reduced","completed","68","69","77"
"male","group C","some college","free/reduced","completed","49","55","52"
"female","group C","associate's degree","standard","none","45","55","59"
"male","group A","master's degree","free/reduced","none","63","70","65"
"female","group C","master's degree","standard","none","66","78","82"
"male","group B","associate's degree","free/reduced","none","56","59","47"
"female","group C","associate's degree","free/reduced","none","48","60","61"
"female","group C","associate's degree","standard","completed","53","59","61"
"male","group C","some college","standard","completed","50","53","53"
"male","group A","high school","standard","none","69","59","56"
"female","group B","master's degree","standard","completed","83","93","91"
"female","group B","bachelor's degree","free/reduced","completed","66","73","84"
"male","group C","master's degree","standard","none","71","72","67"
"male","group B","some high school","standard","none","62","53","60"
"female","group B","high school","standard","completed","78","93","98"
"male","group D","some college","standard","none","82","79","71"
"male","group C","associate's degree","free/reduced","none","67","75","69"
"female","group D","associate's degree","standard","none","60","61","66"
"male","group C","high school","free/reduced","completed","48","53","54"
"female","group C","some college","standard","completed","86","94","91"
"male","group A","some college","free/reduced","none","66","62","58"
"male","group C","some high school","standard","completed","76","74","72"
"female","group C","high school","standard","none","40","56","49"
"female","group B","high school","standard","none","51","57","54"
"female","group D","some college","standard","completed","64","71","74"
"female","group C","some college","standard","completed","55","67","68"
"female","group D","associate's degree","standard","none","64","60","61"
"female","group B","some high school","standard","completed","35","49","42"
"male","group D","some college","free/reduced","none","72","72","73"
"male","group E","some high school","free/reduced","none","55","56","46"
"female","group B","associate's degree","standard","none","42","56","51"
"male","group B","some high school","standard","completed","42","53","53"
"male","group A","high school","free/reduced","none","22","24","17"
"female","group E","master's degree","free/reduced","none","74","80","78"
"male","group E","master's degree","standard","none","94","85","79"
"female","group B","high school","standard","none","81","89","86"
"female","group E","associate's degree","standard","none","94","100","100"
"male","group D","associate's degree","standard","none","64","64","61"
"female","group D","associate's degree","standard","completed","69","90","89"
"male","group E","master's degree","free/reduced","none","82","70","66"
"male","group A","master's degree","standard","none","76","73","70"
"male","group B","associate's degree","free/reduced","completed","53","64","57"
"male","group E","some college","standard","completed","100","99","100"
"male","group E","high school","standard","completed","100","100","100"
"female","group E","some college","free/reduced","completed","92","98","100"
"female","group C","some college","standard","none","68","82","80"
"female","group B","some high school","standard","none","72","83","76"
"female","group C","some college","standard","completed","57","59","63"
"male","group B","master's degree","free/reduced","none","57","55","51"
"male","group C","master's degree","standard","none","75","73","74"
"female","group B","some college","standard","none","70","77","74"
"female","group C","some high school","free/reduced","completed","58","67","67"
"male","group C","some high school","standard","none","63","64","55"
"male","group B","bachelor's degree","standard","none","78","65","66"
"male","group C","some high school","standard","none","62","57","59"
"male","group E","high school","standard","none","80","80","77"
"male","group B","bachelor's degree","standard","none","64","60","60"
"female","group E","high school","standard","none","68","70","75"
"female","group D","associate's degree","standard","completed","86","98","96"
"female","group A","associate's degree","standard","completed","67","81","80"
"female","group B","master's degree","standard","completed","84","94","100"
"female","group B","associate's degree","standard","completed","81","83","91"
"male","group C","high school","standard","completed","77","85","79"
"male","group C","high school","standard","none","55","55","47"
"female","group E","some college","standard","none","51","58","55"
"male","group C","high school","standard","none","67","68","64"
"male","group D","some college","standard","none","76","65","72"
"female","group D","associate's degree","free/reduced","none","59","61","59"
"female","group E","some college","free/reduced","none","71","77","75"
"male","group D","some college","standard","none","91","89","87"
"female","group C","some college","free/reduced","none","52","59","65"
"female","group D","associate's degree","standard","none","72","82","79"
"male","group A","high school","free/reduced","none","31","23","23"
"female","group D","some college","standard","none","58","66","68"
"female","group D","some high school","standard","none","84","80","84"
"female","group D","associate's degree","standard","completed","72","83","85"
"female","group C","some college","standard","none","60","67","67"
"male","group D","high school","standard","none","60","58","48"
"female","group D","high school","standard","none","64","72","68"
"male","group D","associate's degree","standard","completed","82","73","78"
"male","group C","some college","standard","none","64","65","60"
"male","group E","some college","standard","none","82","83","74"
"female","group C","some high school","free/reduced","completed","57","66","62"
"male","group C","bachelor's degree","standard","none","63","52","53"
"female","group E","associate's degree","standard","none","75","71","73"
"female","group D","some high school","standard","none","67","81","84"
"male","group D","some college","standard","none","83","73","79"
"male","group E","associate's degree","standard","none","100","100","92"
"male","group D","some college","standard","completed","73","67","75"
"male","group B","associate's degree","free/reduced","completed","57","62","62"
"female","group A","bachelor's degree","free/reduced","completed","57","73","75"
"male","group A","high school","free/reduced","none","81","68","63"
"male","group E","high school","standard","none","91","85","82"
"male","group E","bachelor's degree","free/reduced","none","68","57","56"
"male","group C","high school","free/reduced","none","42","36","30"
"female","group B","some high school","free/reduced","none","35","39","45"
"female","group E","some college","standard","none","79","87","84"
"male","group E","some college","standard","none","72","60","58"
"male","group C","some college","standard","none","66","64","58"
"female","group C","some high school","free/reduced","none","58","74","73"
"male","group A","bachelor's degree","standard","none","95","86","79"
"female","group A","associate's degree","standard","completed","80","85","89"
"male","group A","some high school","standard","none","70","57","51"
"male","group C","some college","free/reduced","none","50","43","38"
"male","group C","high school","standard","none","53","49","46"
"male","group D","associate's degree","free/reduced","completed","69","89","81"
"female","group E","high school","standard","none","56","71","62"
"male","group C","some college","standard","none","79","73","68"
"female","group D","associate's degree","standard","none","100","98","95"
"male","group C","high school","free/reduced","completed","55","57","60"
"female","group D","associate's degree","free/reduced","completed","78","87","94"
"male","group B","master's degree","free/reduced","none","51","58","56"
"male","group E","some high school","standard","none","76","75","66"
"male","group D","high school","standard","completed","86","83","83"
"male","group D","associate's degree","standard","completed","52","65","60"
"female","group E","high school","standard","none","81","89","86"
"female","group E","master's degree","free/reduced","none","58","69","66"
"male","group C","some college","standard","none","83","65","62"
"male","group C","high school","standard","none","88","69","72"
"female","group E","associate's degree","standard","completed","80","87","90"
"female","group B","some high school","standard","none","52","68","63"
"male","group E","bachelor's degree","standard","completed","100","100","100"
"female","group D","associate's degree","standard","none","76","80","82"
"female","group B","some college","free/reduced","completed","53","73","72"
"female","group D","some high school","standard","none","76","79","79"
"female","group C","master's degree","standard","none","61","74","73"
"male","group C","some high school","standard","none","47","38","38"
"male","group C","associate's degree","standard","none","55","52","49"
"female","group E","some college","free/reduced","none","44","56","55"
"female","group B","some college","standard","none","76","78","80"
"male","group E","associate's degree","standard","none","100","93","92"
"female","group D","some high school","standard","completed","67","79","76"
"male","group C","master's degree","standard","none","60","59","66"
"male","group C","master's degree","standard","none","68","68","63"
"female","group E","high school","free/reduced","none","68","68","62"
"female","group E","associate's degree","free/reduced","none","43","57","57"
"female","group E","associate's degree","standard","completed","88","98","100"
"male","group D","associate's degree","standard","none","66","69","70"
"female","group D","some college","standard","completed","65","72","83"
"male","group C","some high school","standard","none","61","65","62"
"female","group C","master's degree","standard","completed","73","92","93"
"female","group B","associate's degree","free/reduced","none","62","81","79"
"female","group B","some high school","standard","none","57","71","74"
"female","group C","some high school","free/reduced","completed","33","51","47"
"male","group C","some high school","standard","completed","56","51","55"
"male","group B","associate's degree","standard","completed","65","61","70"
"female","group D","high school","standard","none","69","74","69"
"female","group B","associate's degree","free/reduced","none","62","69","65"
"male","group A","high school","standard","none","38","35","32"
"female","group E","master's degree","standard","completed","100","98","100"
"male","group B","some high school","standard","none","43","49","38"
"female","group D","associate's degree","free/reduced","completed","79","89","88"
"female","group C","high school","free/reduced","none","66","82","70"
"female","group B","some college","free/reduced","none","69","80","76"
"female","group D","bachelor's degree","standard","none","81","91","92"
"female","group C","high school","free/reduced","none","55","61","57"
"male","group E","some college","free/reduced","none","67","62","58"
"female","group B","some college","free/reduced","none","68","87","84"
"male","group C","bachelor's degree","free/reduced","completed","67","58","69"
"male","group E","high school","free/reduced","none","63","51","42"
"male","group D","some high school","standard","none","78","63","61"
"male","group C","bachelor's degree","free/reduced","completed","42","44","44"
"female","group E","associate's degree","standard","completed","74","71","77"
"male","group D","associate's degree","standard","completed","70","59","69"
"male","group C","bachelor's degree","standard","none","90","92","90"
"female","group C","associate's degree","free/reduced","completed","70","80","83"
"female","group B","master's degree","free/reduced","none","53","61","62"
"male","group D","some college","free/reduced","completed","67","72","67"
"male","group E","associate's degree","free/reduced","completed","60","66","69"
"female","group B","associate's degree","standard","none","44","70","61"
"female","group D","some high school","standard","none","50","56","57"
"male","group B","some high school","standard","none","49","43","40"
"male","group C","master's degree","standard","completed","84","71","72"
"female","group D","master's degree","free/reduced","none","64","82","80"
"male","group B","high school","standard","none","39","44","36"
"male","group B","some college","standard","none","56","53","52"
"female","group D","bachelor's degree","free/reduced","none","59","78","72"
"female","group B","associate's degree","standard","none","67","75","79"
"male","group C","associate's degree","standard","none","65","57","60"
"female","group A","bachelor's degree","standard","none","69","73","71"
"male","group D","high school","free/reduced","completed","62","66","62"
"male","group E","associate's degree","standard","none","79","71","66"
"female","group D","some high school","free/reduced","none","73","84","77"
"male","group D","some high school","standard","completed","65","69","59"
"female","group D","associate's degree","standard","none","54","66","61"
"female","group B","associate's degree","free/reduced","none","44","51","51"
"male","group C","some high school","free/reduced","completed","62","59","55"
"male","group B","some high school","standard","none","74","62","67"
"male","group B","high school","standard","none","56","58","56"
"male","group C","high school","free/reduced","none","64","64","56"
"male","group B","associate's degree","standard","completed","46","45","42"
"male","group B","associate's degree","standard","none","55","51","48"
"male","group B","bachelor's degree","standard","completed","75","73","72"
"male","group C","some high school","free/reduced","none","53","47","44"
"male","group B","high school","standard","none","61","56","50"
"female","group C","bachelor's degree","standard","none","52","62","62"
"male","group A","high school","standard","completed","89","86","78"
"female","group C","bachelor's degree","free/reduced","none","82","81","83"
"male","group B","bachelor's degree","standard","none","83","70","71"
"male","group C","some college","free/reduced","completed","47","56","49"
"female","group C","high school","free/reduced","none","41","48","46"
