"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"female","group A","associate's degree","standard","none","87","92","91"
"female","group C","high school","standard","none","61","78","71"
"female","group C","high school","free/reduced","none","70","76","73"
"male","group E","some college","free/reduced","completed","59","64","67"
"male","group A","high school","standard","none","77","66","64"
"male","group E","associate's degree","free/reduced","none","57","61","57"
"male","group A","some high school","standard","completed","86","94","87"
"female","group C","some college","standard","completed","95","98","100"
"female","group A","some high school","free/reduced","completed","55","66","67"
"female","group B","some high school","free/reduced","none","54","64","61"
"female","group A","high school","free/reduced","completed","43","56","56"
"male","group D","bachelor's degree","free/reduced","none","77","75","63"
"male","group B","high school","standard","completed","53","56","55"
"male","group C","associate's degree","free/reduced","none","67","61","53"
"male","group B","associate's degree","standard","none","71","63","58"
"male","group C","associate's degree","free/reduced","none","32","43","40"
"female","group B","some college","standard","completed","76","98","97"
"female","group D","some high school","standard","none","70","74","71"
"male","group B","high school","standard","completed","92","86","90"
"female","group A","high school","free/reduced","none","44","60","54"
"female","group D","bachelor's degree","free/reduced","none","39","59","59"
"male","group B","associate's degree","standard","none","77","68","65"
"female","group D","some college","free/reduced","none","53","68","62"
"male","group E","associate's degree","standard","none","87","87","86"
"female","group C","associate's degree","standard","none","65","61","65"
"female","group D","some college","free/reduced","none","36","50","55"
"male","group E","some college","free/reduced","none","69","61","60"
"male","group E","high school","standard","none","90","73","74"
"male","group B","some college","standard","none","71","66","57"
"female","group C","high school","standard","completed","90","100","100"
"female","group D","high school","standard","none","63","66","71"
"male","group B","some high school","standard","completed","88","81","85"
"female","group B","associate's degree","free/reduced","none","47","66","59"
"male","group B","high school","free/reduced","none","68","59","65"
"female","group C","some college","free/reduced","none","45","53","53"
"female","group E","some college","free/reduced","none","86","85","84"
"female","group B","some college","standard","none","40","43","51"
"female","group C","some high school","standard","completed","66","77","81"
"male","group C","some high school","standard","completed","63","55","57"
"female","group E","high school","standard","none","80","77","75"
"male","group B","high school","free/reduced","none","75","68","61"
"male","group A","some college","standard","completed","89","79","76"
"female","group D","some high school","standard","none","78","92","92"
"female","group B","master's degree","free/reduced","none","78","93","96"
"male","group A","master's degree","standard","completed","71","68","63"
"male","group D","associate's degree","standard","completed","76","70","70"
"male","group B","high school","standard","none","49","50","52"
"female","group D","bachelor's degree","standard","completed","69","81","84"
"male","group E","bachelor's degree","standard","none","92","89","81"
"male","group E","some college","free/reduced","none","71","73","65"
"female","group B","associate's degree","free/reduced","completed","59","70","72"
"male","group D","associate's degree","standard","none","66","60","58"
"female","group D","bachelor's degree","standard","none","73","72","75"
"female","group C","high school","standard","none","78","84","83"
"female","group D","some college","free/reduced","none","75","82","78"
"female","group E","master's degree","free/reduced","none","90","96","97"
"female","group C","associate's degree","standard","completed","69","89","89"
"male","group D","some high school","standard","none","63","58","59"
"female","group E","some college","standard","completed","88","97","96"
"female","group C","some college","standard","completed","96","100","99"
"female","group D","some high school","standard","completed","78","89","90"
"female","group B","some college","standard","none","59","68","58"
"female","group C","high school","standard","none","80","69","79"
"female","group B","bachelor's degree","standard","none","95","100","100"
"female","group D","associate's degree","standard","none","95","97","97"
"female","group C","master's degree","standard","none","53","51","62"
"male","group C","some high school","standard","completed","69","75","70"
"female","group D","master's degree","free/reduced","completed","68","76","83"
"male","group C","some high school","standard","completed","71","76","67"
"male","group C","bachelor's degree","standard","none","62","53","49"
"male","group E","some college","standard","completed","86","78","82"
"female","group D","some college","standard","none","76","84","82"
"female","group D","some high school","free/reduced","completed","60","69","74"
"female","group C","associate's degree","standard","completed","61","64","66"
"female","group B","bachelor's degree","standard","completed","66","72","77"
"female","group D","bachelor's degree","standard","completed","74","84","92"
"male","group D","associate's degree","standard","none","56","43","40"
"female","group D","some high school","free/reduced","none","61","71","68"
"female","group D","some college","standard","none","93","96","93"
"male","group C","master's degree","free/reduced","completed","85","88","87"
"female","group E","high school","free/reduced","none","58","69","58"
"female","group A","associate's degree","standard","none","64","74","72"
"male","group D","associate's degree","free/reduced","completed","80","71","80"
"male","group C","master's degree","standard","none","91","93","89"
"male","group D","high school","standard","completed","70","63","61"
"male","group C","bachelor's degree","free/reduced","none","67","74","67"
"male","group E","master's degree","standard","none","89","79","84"
"male","group D","master's degree","standard","completed","85","74","79"
"male","group D","bachelor's degree","standard","none","55","51","43"
"female","group E","bachelor's degree","standard","none","73","79","82"
"female","group C","master's degree","standard","none","92","97","98"
"male","group C","some high school","standard","none","55","45","42"
"male","group D","bachelor's degree","free/reduced","none","86","89","86"
"male","group E","high school","free/reduced","none","43","41","35"
"female","group C","associate's degree","standard","none","68","58","57"
"female","group C","some high school","standard","none","36","57","55"
"female","group D","associate's degree","free/reduced","none","57","70","73"
"female","group C","associate's degree","standard","completed","79","100","99"
"male","group B","some college","free/reduced","completed","83","71","78"
"male","group B","high school","standard","none","53","53","45"
"female","group C","some college","standard","none","55","73","66"
"female","group E","high school","standard","completed","83","90","88"
"female","group D","associate's degree","standard","completed","98","100","100"
"female","group D","bachelor's degree","free/reduced","completed","62","71","75"
"male","group E","some college","standard","completed","100","99","92"
"male","group D","associate's degree","standard","completed","87","76","76"
"male","group B","some high school","standard","none","79","80","73"
"female","group B","some college","standard","completed","76","82","86"
"female","group C","some high school","standard","none","84","85","87"
"female","group D","associate's degree","standard","completed","70","79","86"
"female","group D","some high school","free/reduced","none","49","61","57"
"male","group D","some high school","free/reduced","none","65","70","70"
"female","group D","high school","standard","completed","66","81","82"
"female","group B","master's degree","standard","completed","77","83","92"
"female","group D","associate's degree","standard","none","85","92","100"
"male","group D","high school","standard","completed","58","66","64"
"male","group C","associate's degree","standard","completed","77","70","74"
"female","group C","some high school","free/reduced","none","49","58","58"
"female","group B","master's degree","standard","completed","75","84","82"
"male","group E","associate's degree","standard","none","68","52","50"
"female","group D","master's degree","free/reduced","none","74","84","85"
"male","group D","associate's degree","standard","completed","78","74","80"
"female","group C","some high school","standard","none","58","70","64"
"male","group B","high school","standard","none","70","74","67"
"male","group E","master's degree","standard","none","97","84","82"
"female","group C","high school","standard","completed","78","94","97"
"female","group C","some college","free/reduced","completed","73","84","80"
"male","group D","some college","standard","none","90","85","84"
"female","group A","master's degree","free/reduced","completed","54","76","74"
"male","group C","master's degree","standard","none","63","60","60"
"female","group E","bachelor's degree","standard","completed","66","77","75"
"female","group C","associate's degree","standard","none","55","74","71"
"female","group D","some high school","free/reduced","none","38","47","51"
"male","group B","some high school","standard","none","54","45","46"
"male","group B","some high school","free/reduced","none","39","49","44"
"female","group C","high school","standard","none","48","47","49"
"female","group C","some college","standard","completed","81","91","96"
"male","group C","associate's degree","free/reduced","none","50","46","49"
"male","group C","some high school","free/reduced","none","75","81","71"
"female","group B","associate's degree","standard","none","56","69","68"
"female","group B","some college","standard","none","64","70","69"
"female","group C","associate's degree","free/reduced","none","35","51","48"
"female","group B","some high school","free/reduced","none","59","66","65"
"male","group A","high school","standard","none","63","58","52"
"male","group A","some college","standard","completed","92","93","89"
"male","group C","associate's degree","standard","none","58","53","60"
"female","group E","master's degree","free/reduced","completed","58","77","77"
"male","group C","associate's degree","standard","none","68","66","57"
"male","group D","some high school","standard","completed","55","61","62"
"male","group A","some high school","standard","completed","46","50","48"
"male","group A","bachelor's degree","free/reduced","none","69","72","73"
"male","group B","associate's degree","free/reduced","completed","60","62","62"
"male","group C","bachelor's degree","standard","none","67","69","65"
"female","group C","some high school","standard","completed","64","70","72"
"male","group D","high school","standard","completed","81","82","84"
"female","group D","associate's degree","standard","none","77","83","82"
"male","group C","high school","standard","completed","64","62","56"
"female","group D","some college","standard","none","75","74","75"
"male","group C","some college","standard","completed","75","71","74"
"male","group D","associate's degree","standard","completed","66","66","70"
"male","group D","high school","free/reduced","none","71","62","61"
"female","group C","bachelor's degree","free/reduced","none","68","82","84"
"female","group E","associate's degree","free/reduced","completed","82","82","86"
"male","group D","bachelor's degree","standard","completed","62","69","69"
"female","group B","associate's degree","standard","completed","76","90","86"
"male","group A","some college","free/reduced","none","67","70","66"
"male","group D","high school","free/reduced","completed","47","51","49"
"female","group A","bachelor's degree","free/reduced","completed","69","77","82"
"male","group C","some college","free/reduced","none","40","33","29"
"male","group D","high school","standard","none","72","64","64"
"female","group B","high school","standard","completed","50","64","66"
"female","group A","associate's degree","free/reduced","none","41","55","47"
"female","group B","high school","standard","completed","67","76","81"
"male","group D","associate's degree","free/reduced","none","77","63","70"
"male","group E","high school","free/reduced","none","58","59","46"
"female","group E","some high school","standard","none","77","83","80"
"female","group C","high school","standard","none","75","78","80"
"female","group B","associate's degree","free/reduced","none","45","56","52"
"female","group D","bachelor's degree","free/reduced","none","60","79","71"
"female","group B","some high school","standard","none","67","73","73"
"male","group C","master's degree","standard","completed","87","89","87"
"male","group E","bachelor's degree","standard","none","65","59","56"
"female","group C","associate's degree","standard","none","59","66","72"
"female","group B","some college","standard","completed","71","77","76"
"female","group E","some college","standard","none","100","100","91"
"female","group C","high school","standard","none","64","66","66"
"female","group A","some college","standard","none","61","65","61"
"male","group B","bachelor's degree","free/reduced","none","68","68","63"
"female","group B","some high school","free/reduced","none","49","68","64"
"female","group D","some high school","standard","none","70","72","75"
"male","group D","associate's degree","standard","completed","87","88","88"
"male","group B","some college","standard","completed","66","76","69"
"female","group B","some college","free/reduced","none","46","61","61"
"male","group A","some college","standard","none","85","79","74"
"female","group C","high school","free/reduced","none","47","59","51"
"female","group E","some college","free/reduced","none","52","62","52"
"male","group D","some college","standard","none","53","41","42"
"male","group A","some college","standard","none","91","80","81"
"male","group A","some college","standard","completed","68","66","69"
"male","group E","high school","standard","none","96","80","79"
"female","group D","some high school","standard","completed","80","75","81"
"female","group A","some college","standard","none","70","72","71"
"female","group C","some college","free/reduced","none","42","49","43"
"male","group B","high school","free/reduced","none","44","56","47"
"female","group C","associate's degree","standard","none","73","82","81"
"female","group B","some college","standard","completed","75","78","81"
"female","group D","high school","free/reduced","none","64","79","74"
"female","group C","some high school","free/reduced","none","59","65","58"
"male","group C","master's degree","free/reduced","none","51","48","41"
"female","group C","some high school","standard","none","60","66","66"
"male","group C","some high school","standard","none","62","52","48"
"male","group A","some college","standard","none","67","70","65"
"male","group B","some college","free/reduced","none","64","57","53"
"male","group C","some high school","free/reduced","none","52","42","33"
"female","group C","some high school","free/reduced","none","41","56","49"
"male","group D","some high school","standard","none","70","76","64"
"female","group E","high school","standard","none","78","82","80"
"male","group C","high school","standard","none","71","68","57"
"male","group C","high school","standard","none","57","49","42"
"female","group E","some college","standard","none","71","80","83"
"male","group C","some college","free/reduced","none","72","71","68"
"female","group D","associate's degree","free/reduced","none","49","61","67"
"male","group E","master's degree","free/reduced","none","92","94","82"
"male","group D","associate's degree","standard","none","67","62","62"
"female","group A","high school","free/reduced","completed","46","70","66"
"male","group B","some college","standard","none","73","71","66"
"female","group D","some college","standard","none","56","64","68"
"male","group C","some college","free/reduced","none","73","80","68"
"male","group A","bachelor's degree","standard","none","67","63","64"
"female","group B","bachelor's degree","free/reduced","none","84","87","81"
"female","group E","bachelor's degree","standard","none","55","63","59"
"female","group C","associate's degree","standard","completed","86","100","100"
"male","group E","high school","free/reduced","none","68","57","54"
"female","group C","high school","standard","none","52","59","55"
"female","group B","associate's degree","standard","none","46","54","51"
"female","group D","some high school","standard","none","50","65","65"
"male","group B","high school","standard","completed","69","70","66"
"male","group B","some high school","standard","completed","77","70","72"
"male","group B","some high school","standard","none","73","76","74"
"male","group C","some college","standard","none","65","69","63"
"male","group B","associate's degree","free/reduced","completed","63","64","62"
"female","group C","associate's degree","standard","none","60","82","76"
"male","group D","some high school","free/reduced","none","51","55","46"
"female","group E","high school","free/reduced","completed","83","90","93"
"male","group C","some college","free/reduced","completed","61","61","69"
"female","group A","some high school","standard","completed","85","90","94"
"female","group B","bachelor's degree","standard","none","58","67","65"
"male","group B","high school","standard","completed","54","64","56"
"male","group E","associate's degree","standard","completed","86","71","77"
"male","group D","some high school","standard","none","47","45","39"
"male","group C","high school","standard","none","69","69","72"
"female","group D","some high school","standard","none","57","67","62"
"female","group D","associate's degree","free/reduced","none","78","84","78"
"female","group E","some high school","free/reduced","completed","73","77","76"
"female","group B","some college","free/reduced","none","74","79","76"
"male","group C","associate's degree","standard","none","74","63","64"
"male","group E","associate's degree","standard","completed","87","88","88"
"female","group C","high school","standard","none","60","69","70"
"female","group D","master's degree","standard","none","89","100","98"
"female","group D","high school","standard","none","54","57","60"
"female","group B","some college","standard","none","54","53","48"
"male","group C","some high school","free/reduced","none","45","54","46"
"male","group E","high school","standard","none","69","62","60"
"male","group D","some college","free/reduced","none","59","62","69"
"male","group C","associate's degree","standard","none","70","68","60"
"male","group C","master's degree","free/reduced","none","82","76","74"
"female","group C","some college","free/reduced","none","23","38","36"
"female","group B","some college","standard","none","78","96","92"
"male","group C","some college","free/reduced","none","62","64","60"
"female","group B","bachelor's degree","standard","none","77","76","78"
"male","group D","high school","standard","none","92","79","78"
"male","group B","high school","standard","completed","91","92","89"
"female","group C","some college","standard","none","74","82","81"
"female","group C","some college","standard","none","30","35","33"
"female","group E","high school","free/reduced","none","55","47","49"
"female","group B","some college","standard","none","57","72","69"
"female","group C","master's degree","free/reduced","none","51","73","67"
"female","group C","associate's degree","free/reduced","none","50","67","60"
"female","group D","high school","standard","none","66","74","77"
"female","group C","some college","standard","completed","75","78","82"
"male","group C","associate's degree","standard","completed","68","59","67"
"female","group A","some college","standard","completed","61","81","74"
"female","group E","bachelor's degree","standard","none","92","93","98"
"male","group D","bachelor's degree","standard","completed","91","86","93"
"female","group D","high school","standard","none","75","81","82"
"female","group B","high school","standard","completed","68","77","81"
"female","group B","high school","standard","none","49","54","48"
"male","group B","some high school","standard","completed","51","42","39"
"female","group B","some college","standard","none","61","74","70"
"male","group E","master's degree","standard","none","87","75","73"
"female","group E","high school","free/reduced","none","48","61","58"
"female","group B","associate's degree","standard","none","74","84","83"
"male","group B","master's degree","free/reduced","none","49","54","52"
"female","group E","associate's degree","free/reduced","none","59","52","58"
"female","group D","associate's degree","standard","none","58","69","67"
"female","group D","high school","standard","none","59","73","70"
"male","group C","high school","standard","none","72","58","55"
"female","group E","associate's degree","standard","none","45","49","48"
"male","group C","high school","standard","none","72","67","68"
"male","group A","associate's degree","free/reduced","completed","67","69","63"
"male","group E","associate's degree","standard","none","78","71","72"
"female","group D","associate's degree","free/reduced","none","33","48","49"
"female","group C","some college","standard","completed","59","71","67"
"female","group B","high school","free/reduced","none","39","51","49"
"male","group D","some high school","standard","completed","84","74","76"
"male","group D","master's degree","standard","completed","69","79","75"
"female","group E","some college","free/reduced","none","85","85","90"
"male","group D","associate's degree","standard","none","50","51","52"
"male","group D","bachelor's degree","standard","completed","93","84","88"
"male","group D","bachelor's degree","standard","none","89","80","76"
"male","group E","master's degree","standard","none","92","76","79"
"female","group E","bachelor's degree","standard","completed","86","80","91"
"female","group C","bachelor's degree","standard","none","54","60","59"
"female","group C","some high school","standard","completed","45","66","64"
"male","group D","some high school","free/reduced","none","74","77","67"
"female","group D","bachelor's degree","free/reduced","none","40","57","54"
"female","group D","some high school","free/reduced","none","70","74","73"
"male","group C","some college","free/reduced","none","52","50","52"
"male","group D","master's degree","standard","none","69","60","66"
"male","group C","some college","standard","completed","81","78","80"
"female","group C","some high school","free/reduced","none","64","71","63"
"female","group C","associate's degree","standard","none","75","73","77"
"male","group C","master's degree","standard","none","75","75","68"
"female","group C","some college","free/reduced","none","39","47","42"
"female","group E","some college","free/reduced","none","66","77","77"
"male","group C","some high school","free/reduced","completed","35","49","43"
"male","group D","some high school","standard","completed","79","75","76"
"male","group B","some college","standard","completed","85","79","75"
"male","group D","high school","standard","none","97","78","84"
"male","group B","associate's degree","free/reduced","completed","67","66","57"
"male","group C","master's degree","free/reduced","none","83","85","82"
"female","group B","high school","free/reduced","none","45","48","48"
"male","group B","high school","standard","none","59","47","47"
"male","group E","bachelor's degree","free/reduced","none","81","75","68"
"male","group B","high school","standard","none","83","78","74"
"female","group B","associate's degree","free/reduced","none","46","52","51"
"male","group E","some high school","standard","none","80","73","74"
"male","group C","some high school","standard","none","62","55","45"
"male","group A","associate's degree","standard","none","73","67","58"
"female","group C","associate's degree","standard","completed","63","74","78"
"female","group E","some high school","standard","completed","98","100","100"
"male","group B","high school","standard","none","51","45","40"
"female","group E","bachelor's degree","standard","none","86","91","94"
"male","group C","high school","standard","completed","85","73","79"
"female","group B","high school","standard","none","53","61","57"
"female","group C","some college","standard","completed","82","85","92"
"male","group B","some college","standard","completed","61","56","63"
"female","group E","some high school","standard","none","74","79","74"
"male","group D","associate's degree","standard","none","80","77","73"
"male","group D","high school","free/reduced","completed","69","67","66"
"male","group C","high school","standard","completed","58","65","60"
"female","group C","some high school","standard","completed","59","66","68"
"male","group C","associate's degree","standard","none","87","88","80"
"female","group B","associate's degree","free/reduced","none","51","61","57"
"male","group B","some high school","standard","none","65","57","47"
"female","group D","some high school","free/reduced","completed","55","71","76"
"male","group D","high school","free/reduced","none","65","67","56"
"female","group C","some college","free/reduced","none","69","83","82"
"male","group A","some high school","standard","none","62","60","55"
"female","group D","some high school","free/reduced","none","37","63","62"
"male","group E","high school","standard","none","88","86","75"
"female","group C","master's degree","standard","completed","88","93","98"
"female","group B","associate's degree","standard","completed","67","86","85"
"male","group E","some high school","free/reduced","completed","91","93","89"
"female","group D","high school","standard","completed","84","85","85"
"female","group A","some college","free/reduced","none","39","53","50"
"female","group C","high school","standard","none","72","81","71"
"female","group B","some high school","standard","completed","73","78","82"
"female","group D","high school","standard","none","62","74","68"
"female","group E","associate's degree","free/reduced","none","58","69","64"
"male","group A","high school","free/reduced","completed","60","67","60"
"male","group C","high school","free/reduced","completed","74","75","73"
"male","group D","some college","standard","none","75","71","70"
"female","group A","associate's degree","standard","completed","77","85","88"
"male","group E","high school","standard","completed","86","87","81"
"male","group C","associate's degree","standard","completed","88","82","84"
"female","group C","some college","standard","completed","66","66","76"
"female","group C","high school","free/reduced","none","54","68","62"
"male","group B","some college","free/reduced","none","55","62","47"
"male","group E","master's degree","standard","completed","100","97","100"
"male","group D","master's degree","standard","completed","82","66","75"
"male","group D","some college","standard","none","63","45","47"
"male","group D","high school","standard","none","68","53","51"
"male","group A","high school","standard","none","84","70","70"
"female","group D","associate's degree","free/reduced","completed","75","86","92"
"male","group D","associate's degree","standard","completed","80","85","90"
"female","group C","high school","standard","completed","78","77","85"
"female","group D","some high school","standard","none","67","78","76"
"male","group C","bachelor's degree","standard","none","74","71","62"
"male","group C","some high school","standard","completed","71","50","56"
"female","group B","bachelor's degree","standard","completed","63","79","89"
"female","group E","high school","standard","none","71","85","81"
"female","group E","bachelor's degree","standard","completed","89","88","91"
"male","group B","some high school","standard","none","57","43","44"
"female","group C","some college","standard","none","53","74","70"
"female","group C","associate's degree","standard","none","62","78","73"
"female","group C","associate's degree","standard","none","83","84","84"
"male","group D","some college","standard","none","68","50","57"
"female","group C","bachelor's degree","standard","completed","72","85","87"
"male","group B","some high school","standard","none","54","58","55"
"male","group B","some high school","free/reduced","none","56","60","58"
"male","group A","some high school","standard","completed","63","61","56"
"female","group E","high school","standard","completed","92","97","100"
"male","group C","some high school","free/reduced","completed","36","42","36"
"female","group C","high school","standard","none","64","69","59"
"female","group E","bachelor's degree","standard","none","83","91","90"
"female","group A","some college","standard","none","66","65","68"
"male","group D","high school","standard","completed","77","66","69"
"female","group C","master's degree","standard","none","52","65","68"
"male","group B","high school","standard","completed","74","71","71"
"female","group C","some college","standard","completed","81","95","91"
"male","group B","bachelor's degree","standard","none","55","57","47"
"female","group E","some college","standard","completed","92","96","98"
"male","group B","some college","standard","none","88","82","80"
"female","group D","master's degree","standard","completed","87","100","100"
"female","group C","associate's degree","standard","none","53","54","55"
"male","group D","high school","standard","completed","96","100","93"
"male","group C","some college","standard","none","58","63","56"
"female","group B","high school","standard","none","55","80","75"
"female","group C","bachelor's degree","free/reduced","none","31","48","51"
"male","group D","some high school","standard","completed","79","69","73"
"male","group C","associate's degree","standard","none","57","56","56"
"male","group E","high school","standard","none","92","81","77"
"male","group E","some high school","free/reduced","none","59","55","48"
"female","group A","bachelor's degree","standard","completed","91","99","100"
"female","group C","bachelor's degree","free/reduced","none","65","73","67"
"female","group C","some college","free/reduced","completed","79","96","98"
"female","group D","associate's degree","standard","none","86","90","95"
"female","group A","high school","standard","none","71","76","79"
"male","group C","some high school","standard","none","78","68","62"
"male","group A","some college","free/reduced","none","63","62","53"
"male","group B","high school","free/reduced","none","32","38","33"
"male","group E","high school","standard","none","77","72","63"
"male","group E","bachelor's degree","standard","none","77","72","75"
"female","group C","associate's degree","standard","none","43","53","45"
"male","group B","some college","free/reduced","completed","73","73","77"
"female","group D","some college","standard","completed","64","66","75"
"male","group C","high school","free/reduced","none","70","70","71"
"male","group D","associate's degree","free/reduced","completed","59","63","61"
"female","group E","some high school","standard","none","88","83","81"
"female","group B","associate's degree","standard","none","65","72","69"
"male","group B","some college","free/reduced","completed","48","51","44"
"female","group E","associate's degree","free/reduced","completed","92","93","95"
"female","group E","some college","free/reduced","completed","52","64","61"
"female","group E","high school","standard","none","72","81","77"
"male","group D","associate's degree","standard","completed","72","53","62"
"male","group A","bachelor's degree","free/reduced","none","53","58","49"
"male","group B","high school","standard","none","57","56","49"
"female","group D","bachelor's degree","standard","none","77","88","93"
"female","group E","associate's degree","standard","completed","71","80","83"
"female","group C","master's degree","standard","none","46","49","52"
"male","group B","high school","standard","none","57","50","50"
"male","group B","some college","standard","none","89","82","81"
"female","group B","associate's degree","standard","completed","86","100","100"
"female","group C","some high school","free/reduced","none","42","53","44"
"male","group A","some college","free/reduced","none","46","53","54"
"male","group B","bachelor's degree","standard","none","97","88","85"
"female","group D","associate's degree","standard","none","84","91","88"
"male","group B","some high school","standard","none","81","80","76"
"female","group C","bachelor's degree","standard","none","60","68","64"
"female","group D","some high school","standard","completed","67","72","77"
"male","group D","some high school","standard","none","84","73","71"
"female","group C","associate's degree","standard","none","58","57","55"
"male","group D","high school","standard","none","83","76","67"
"female","group A","high school","standard","none","43","58","57"
"female","group E","bachelor's degree","free/reduced","completed","96","100","100"
"female","group C","associate's degree","standard","none","51","56","57"
"male","group B","some high school","standard","completed","53","61","52"
"male","group C","associate's degree","free/reduced","none","57","50","53"
"female","group C","some high school","standard","completed","51","68","66"
"male","group B","some high school","standard","none","48","37","37"
"male","group B","associate's degree","standard","none","58","43","39"
"male","group B","associate's degree","standard","none","45","48","48"
"female","group D","associate's degree","standard","completed","73","85","80"
"male","group D","some college","free/reduced","completed","60","64","66"
"female","group D","bachelor's degree","standard","none","94","100","96"
"male","group C","associate's degree","standard","none","70","68","67"
"male","group D","some high school","free/reduced","completed","36","36","40"
"female","group B","high school","standard","none","47","65","58"
"male","group D","high school","free/reduced","none","31","41","34"
"female","group A","some high school","standard","none","79","84","80"
"female","group C","high school","free/reduced","none","61","56","60"
"female","group D","some high school","standard","none","89","89","92"
"female","group D","master's degree","standard","none","85","92","93"
"female","group E","associate's degree","free/reduced","none","66","75","75"
"male","group B","bachelor's degree","standard","completed","91","87","85"
"female","group E","associate's degree","free/reduced","none","71","66","72"
"male","group C","master's degree","standard","none","82","69","66"
"female","group B","some college","free/reduced","completed","52","62","63"
"male","group C","some college","free/reduced","none","55","49","49"
"female","group E","some college","standard","none","90","96","92"
"female","group D","some high school","free/reduced","none","37","59","58"
"female","group C","master's degree","standard","none","28","48","49"
"female","group B","high school","standard","none","48","61","58"
"female","group C","associate's degree","free/reduced","none","71","88","82"
"male","group C","some high school","standard","completed","69","59","58"
"male","group B","high school","standard","none","58","64","56"
"male","group D","some high school","standard","completed","93","91","93"
"male","group C","master's degree","standard","none","62","60","59"
"female","group D","high school","standard","completed","64","84","87"
"male","group C","high school","standard","none","64","62","58"
"female","group C","some high school","standard","completed","53","66","64"
"female","group D","high school","free/reduced","none","43","55","61"
"female","group E","master's degree","standard","completed","68","60","65"
"female","group A","bachelor's degree","standard","completed","61","68","70"
"female","group C","associate's degree","standard","none","51","52","54"
"male","group B","master's degree","standard","none","73","74","68"
"female","group A","high school","free/reduced","none","37","56","52"
"male","group B","high school","standard","completed","65","68","67"
"male","group E","some college","standard","completed","68","59","67"
"male","group D","bachelor's degree","standard","none","62","54","57"
"male","group D","some college","standard","none","86","86","83"
"female","group B","some college","standard","none","48","50","47"
"male","group C","some college","standard","none","71","60","59"
"female","group A","some college","free/reduced","completed","62","77","82"
"male","group D","some college","standard","none","65","52","53"
"male","group B","associate's degree","standard","none","50","43","40"
"female","group A","high school","standard","none","72","76","71"
"female","group D","some college","free/reduced","none","74","81","89"
"female","group C","high school","free/reduced","none","75","82","82"
"female","group E","some college","standard","none","76","81","78"
"female","group D","some high school","standard","none","60","70","71"
"female","group B","bachelor's degree","free/reduced","none","64","79","77"
"female","group B","some high school","standard","completed","64","81","83"
"male","group C","some college","standard","completed","95","86","85"
"female","group C","some high school","free/reduced","none","52","70","66"
"male","group B","associate's degree","standard","completed","72","74","73"
"female","group B","associate's degree","free/reduced","none","57","77","70"
"female","group D","some college","standard","completed","78","93","98"
"female","group B","some high school","free/reduced","none","36","47","40"
"male","group A","some college","free/reduced","none","64","75","63"
"male","group D","associate's degree","standard","none","85","74","74"
"female","group C","some high school","free/reduced","none","73","80","78"
"male","group E","associate's degree","standard","none","69","73","67"
"female","group D","bachelor's degree","free/reduced","none","69","73","73"
"male","group E","some college","standard","completed","94","85","90"
"female","group E","high school","standard","completed","73","81","82"
"female","group D","associate's degree","standard","none","47","52","57"
"male","group E","associate's degree","free/reduced","completed","64","58","56"
"female","group D","associate's degree","standard","none","72","86","84"
"male","group C","some high school","free/reduced","none","58","67","57"
